staff_id,npi,first_name,last_name,job_code,job_title,credential,primary_facility_id,primary_unit_id,employment_type,fte,hire_date,termination_date,is_active
STF004425,,Taylor,Anderson,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2016-02-19,,1
STF004426,1590147305,Bradley,Jones,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2025-06-13,,1
STF004427,1603118070,Lawrence,Gonzalez,LPN,Licensed Practical Nurse,LPN,030301,030301-MS,2,0.6,2026-01-01,,1
STF004428,1901500157,Jared,Gilbert,RN,Registered Nurse,RN,030301,030301-ASC,1,1.0,2021-02-01,,1
STF004429,,Kimberly,Johnson,RT,Respiratory Therapist,RRT,030301,030301-OPC,1,1.0,2017-09-02,,1
STF004430,1404758648,Robert,Watts,RN,Registered Nurse,RN,030301,030301-ASC,1,1.0,2016-01-02,,1
STF004431,1769234753,Robert,Jackson,RN,Registered Nurse,RN,030301,030301-PP,2,0.8,2015-11-17,,1
STF004432,1487805631,Jacob,Gill,RN,Registered Nurse,RN,030301,030301-MS,1,0.6,2024-11-13,,1
STF004433,,Jake,Wilson,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.9,2024-05-07,,1
STF004434,,Catherine,Rose,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2021-02-20,,1
STF004435,1781389250,Cynthia,Peterson,NP,Nurse Practitioner,NP,030301,030301-MS,1,0.8,2019-08-24,,1
STF004436,1949490817,Todd,Lutz,LPN,Licensed Practical Nurse,LPN,030301,030301-MICU,1,0.8,2017-07-17,,1
STF004437,1067653294,Austin,Kaiser,RN,Registered Nurse,RN,030301,030301-ASC,1,0.9,2025-03-07,,1
STF004438,1920656263,Andre,White,LPN,Licensed Practical Nurse,LPN,030301,030301-ASC,1,0.8,2024-10-18,,1
STF004439,1018403559,Amber,Mcclure,MD,Physician,MD,030301,030301-MS,2,1.0,2024-09-20,2025-12-03,0
STF004440,,Brad,Medina,RT,Respiratory Therapist,RRT,030301,030301-PP,1,0.6,2024-12-18,,1
STF004441,1954785185,Adam,Thompson,RN,Registered Nurse,RN,030301,030301-MICU,1,0.6,2018-08-19,,1
STF004442,,David,Farmer,RT,Respiratory Therapist,RRT,030301,030301-ED,1,0.9,2024-05-08,,1
STF004443,1542450905,Travis,Hutchinson,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2022-08-11,,1
STF004444,1756863073,Ryan,Townsend,RN,Registered Nurse,RN,030301,030301-MICU,1,0.8,2020-10-10,,1
STF004445,1426596408,Diane,Gonzalez,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2020-02-26,2026-05-27,0
STF004446,1832169963,Michelle,Burgess,NP,Nurse Practitioner,NP,030301,030301-MICU,2,0.9,2024-05-12,,1
STF004447,1420070069,Holly,Hendricks,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2019-09-03,,1
STF004448,,Jennifer,Brandt,PharmTech,Pharmacy Technician,CPhT,030301,030301-PACU,1,0.8,2020-11-05,2026-07-07,0
STF004449,,Justin,May,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2026-05-10,,1
STF004450,1278287017,Christina,Tran,MD,Physician,MD,030301,030301-MS,1,0.9,2024-08-17,,1
STF004451,1028708382,Brett,Thomas,RN,Registered Nurse,RN,030301,030301-ASC,1,1.0,2022-11-29,,1
STF004452,1273237918,Dennis,Johnson,RN,Registered Nurse,RN,030301,030301-PACU,2,1.0,2017-10-16,,1
STF004453,,Shawn,Coffey,UC,Unit Clerk,,030301,030301-OPC,1,1.0,2021-06-22,,1
STF004454,1931620022,Scott,Cole,MD,Physician,MD,030301,030301-ED,1,1.0,2021-08-23,,1
STF004455,,Jean,Obrien,UC,Unit Clerk,,030301,030301-LD,1,0.9,2019-08-02,,1
STF004456,1797939400,Megan,Pearson,RN,Registered Nurse,RN,030301,030301-PP,1,0.6,2026-01-20,,1
STF004457,1777410162,Gary,Walker,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2021-09-11,,1
STF004458,1356897282,Aaron,Fitzgerald,RN,Registered Nurse,RN,030301,030301-PACU,2,0.6,2026-01-28,,1
STF004459,1502220608,Michael,Cobb,LPN,Licensed Practical Nurse,LPN,030301,030301-LD,1,1.0,2023-10-18,,1
STF004460,1251894353,Nathan,Ellis,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2025-07-31,,1
STF004461,1200940209,Earl,Holder,RN,Registered Nurse,RN,030301,030301-MICU,1,0.6,2020-01-18,,1
STF004462,1293835367,Emily,Thompson,LPN,Licensed Practical Nurse,LPN,030301,030301-MS,1,0.8,2015-10-25,,1
STF004463,,Ronald,Acosta,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,1.0,2015-07-05,,1
STF004464,1465336084,Susan,Baldwin,RN,Registered Nurse,RN,030301,030301-ASC,1,0.6,2017-04-17,,1
STF004465,,Steven,Rosales,CNA,Certified Nursing Assistant,CNA,030301,030301-LD,1,0.9,2020-04-23,,1
STF004466,1844842050,Stephanie,Marshall,MD,Physician,MD,030301,030301-MICU,2,0.9,2017-07-19,,1
STF004467,,Brittney,Williams,PharmTech,Pharmacy Technician,CPhT,030301,030301-TELE,1,1.0,2017-01-23,,1
STF004468,1451679929,Kristen,Jones,RN,Registered Nurse,RN,030301,030301-OPC,1,1.0,2020-04-11,,1
STF004469,1423894812,Emily,White,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2018-06-27,,1
STF004470,1566949852,Martin,Wilson,RN,Registered Nurse,RN,030301,030301-PEDS,1,1.0,2024-03-07,,1
STF004471,1500198537,Courtney,Warren,MD,Physician,MD,030301,030301-TELE,1,0.8,2021-04-07,,1
STF004472,,Cynthia,Mclaughlin,RT,Respiratory Therapist,RRT,030301,030301-MICU,1,0.9,2025-03-22,,1
STF004473,,Sarah,Compton,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.8,2024-10-22,,1
STF004474,,Jeffrey,Turner,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,1.0,2015-09-06,,1
STF004475,1865156425,Jacob,Garrett,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2023-10-19,2026-06-12,0
STF004476,1012949529,Edward,Williams,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2019-10-29,2025-12-22,0
STF004477,1854739970,Daniel,Leonard,MD,Physician,MD,030301,030301-SDU,2,1.0,2017-08-05,,1
STF004478,1462695507,Steven,Simpson,RPh,Pharmacist,PharmD,030301,030301-MICU,1,1.0,2017-02-26,,1
STF004479,1282772893,Jorge,Snyder,RN,Registered Nurse,RN,030301,030301-ASC,1,1.0,2019-10-26,,1
STF004480,1916658673,Denise,Mayer,RN,Registered Nurse,RN,030301,030301-OPC,1,0.8,2021-07-11,,1
STF004481,,Kevin,Miles,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.6,2022-07-28,,1
STF004482,1864310548,James,Rocha,LPN,Licensed Practical Nurse,LPN,030301,030301-TELE,1,0.6,2018-08-10,,1
STF004483,1349430147,Jacob,Ross,RN,Registered Nurse,RN,030301,030301-PP,1,1.0,2015-06-29,,1
STF004484,1761482542,Joshua,Miller,RN,Registered Nurse,RN,030301,030301-SDU,1,0.9,2017-02-10,,1
STF004485,1757313352,Kimberly,Mcdonald,PA,Physician Assistant,PA-C,030301,030301-PP,1,1.0,2019-05-30,,1
STF004486,1594947864,Richard,Bradley,RN,Registered Nurse,RN,030301,030301-LD,1,1.0,2024-08-21,,1
STF004487,1053998382,Shannon,Jackson,RN,Registered Nurse,RN,030301,030301-MS,1,0.8,2015-04-29,,1
STF004488,1656049350,Benjamin,Montoya,RN,Registered Nurse,RN,030301,030301-TELE,1,0.9,2015-05-16,,1
STF004489,1215700962,James,Cochran,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2024-08-18,2026-01-16,0
STF004490,1536642091,Austin,Martin,RN,Registered Nurse,RN,030301,030301-OPC,1,0.9,2015-09-28,,1
STF004491,,Christopher,Smith,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,0.6,2025-04-05,,1
STF004492,,John,Johnson,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,1.0,2017-08-18,,1
STF004493,1231095067,Laura,Garrett,RPh,Pharmacist,PharmD,030301,030301-PEDS,1,1.0,2015-11-07,,1
STF004494,1858431957,Cheryl,Christensen,RN,Registered Nurse,RN,030301,030301-PP,1,1.0,2026-01-06,,1
STF004495,,Kristi,Burns,UC,Unit Clerk,,030301,030301-ASC,1,0.6,2017-10-10,,1
STF004496,1550107802,Charles,Miller,NP,Nurse Practitioner,NP,030301,030301-LD,1,0.8,2023-01-13,,1
STF004497,1565444048,Ashley,Sanchez,RN,Registered Nurse,RN,030301,030301-MICU,1,0.6,2015-08-02,,1
STF004498,1556182792,Sean,Wilson,MD,Physician,MD,030301,030301-PEDS,1,1.0,2022-08-30,2025-11-16,0
STF004499,1897369784,Marcus,Lawson,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.9,2017-10-31,,1
STF004500,,Donald,Figueroa,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,0.9,2021-11-30,,1
STF004501,1142228623,Jennifer,Vasquez,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2016-06-19,,1
STF004502,1113453603,Tammy,Russo,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.9,2026-04-15,,1
STF004503,1335550279,Amy,Torres,RN,Registered Nurse,RN,030301,030301-ASC,1,0.9,2021-02-14,,1
STF004504,1150525113,Robert,Contreras,RN,Registered Nurse,RN,030301,030301-OPC,1,0.9,2021-01-05,,1
STF004505,1144411294,Colleen,Miller,MD,Physician,MD,030301,030301-OPC,1,1.0,2024-05-01,,1
STF004506,1139880329,Nicholas,Peters,NP,Nurse Practitioner,NP,030301,030301-TELE,2,0.9,2017-03-11,,1
STF004507,,Michael,Shelton,RT,Respiratory Therapist,RRT,030301,030301-LD,1,0.9,2018-08-08,,1
STF004508,,Robert,Hurley,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,0.8,2023-07-10,,1
STF004509,1441326133,Maria,Torres,RN,Registered Nurse,RN,030301,030301-LD,1,0.8,2023-04-07,,1
STF004510,1606946678,Curtis,Kennedy,RN,Registered Nurse,RN,030301,030301-PACU,1,0.8,2017-12-05,,1
STF004511,1611976428,Emily,Sanchez,RN,Registered Nurse,RN,030301,030301-MS,1,0.6,2017-02-24,,1
STF004512,1951476823,Matthew,Rodriguez,RN,Registered Nurse,RN,030301,030301-PACU,1,0.6,2023-05-01,,1
STF004513,1700717136,Matthew,Richardson,LPN,Licensed Practical Nurse,LPN,030301,030301-MICU,1,1.0,2015-07-07,,1
STF004514,,Joseph,Gomez,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,1.0,2020-09-10,,1
STF004515,1780611625,Alec,Conrad,RN,Registered Nurse,RN,030301,030301-ED,1,1.0,2020-08-02,,1
STF004516,1511446337,Jeffrey,Williams,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2015-11-11,2025-11-17,0
STF004517,1935635350,James,Frost,RN,Registered Nurse,RN,030301,030301-LD,1,1.0,2015-11-01,,1
STF004518,,Melanie,Young,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.6,2023-02-08,,1
STF004519,1982005430,Darin,Velasquez,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2023-09-29,,1
STF004520,1045343645,Destiny,Yang,PA,Physician Assistant,PA-C,030301,030301-MICU,1,0.9,2020-08-29,,1
STF004521,1840123213,Shane,Lewis,RN,Registered Nurse,RN,030301,030301-PP,1,0.9,2024-07-17,2026-02-22,0
STF004522,,Mary,Ford,RT,Respiratory Therapist,RRT,030301,030301-TELE,1,0.8,2025-07-21,,1
STF004523,1891547876,Jamie,Ramirez,NP,Nurse Practitioner,NP,030301,030301-PP,1,0.9,2026-06-10,,1
STF004524,,Guy,Tran,CNA,Certified Nursing Assistant,CNA,030301,030301-PEDS,1,1.0,2020-02-01,,1
STF004525,1657077286,Gloria,Wagner,RN,Registered Nurse,RN,030301,030301-LD,1,0.8,2020-09-21,,1
STF004526,1886145829,Alexis,Moon,RN,Registered Nurse,RN,030301,030301-PACU,1,0.6,2018-05-23,,1
STF004527,1201003222,Kiara,Gonzalez,RN,Registered Nurse,RN,030301,030301-LD,1,0.9,2021-10-27,,1
STF004528,1040035807,Elizabeth,Alvarez,RN,Registered Nurse,RN,030301,030301-ED,1,0.8,2026-05-21,,1
STF004529,1088618145,Brian,Tyler,NP,Nurse Practitioner,NP,030301,030301-OPC,1,0.6,2022-02-12,,1
STF004530,,Christopher,Conner,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,0.6,2022-03-04,,1
STF004531,1797500348,Mary,Howell,MD,Physician,MD,030301,030301-SDU,2,1.0,2016-08-13,,1
STF004532,1440700568,Cody,Black,RN,Registered Nurse,RN,030301,030301-OPC,1,0.8,2016-09-19,,1
STF004533,1978283130,Tracy,Cross,MD,Physician,MD,030301,030301-MICU,1,1.0,2023-08-24,2025-12-30,0
STF004534,,Karen,Mccoy,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.9,2016-11-19,2025-11-30,0
STF004535,1656778078,Steven,Hicks,LPN,Licensed Practical Nurse,LPN,030301,030301-MICU,1,1.0,2026-05-09,,1
STF004536,1056238300,Jasmine,Espinoza,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.8,2015-06-07,,1
STF004537,,Andrew,Compton,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,1.0,2019-10-09,,1
STF004538,1543944516,Johnny,Carr,RPh,Pharmacist,PharmD,030301,030301-OPC,1,1.0,2018-10-18,,1
STF004539,1150464511,Cassandra,Watts,RN,Registered Nurse,RN,030301,030301-ED,1,0.8,2024-03-19,,1
STF004540,1850301654,Kaitlin,Walsh,MD,Physician,MD,030301,030301-OPC,1,0.6,2017-09-17,,1
STF004541,1874909851,Peter,Mcintyre,PA,Physician Assistant,PA-C,030301,030301-ASC,1,0.6,2019-04-15,,1
STF004542,1038873119,Lisa,Hughes,RN,Registered Nurse,RN,030301,030301-TELE,1,0.6,2022-08-26,,1
STF004543,1504233239,Holly,Cooper,RN,Registered Nurse,RN,030301,030301-SDU,2,1.0,2023-11-19,,1
STF004544,1862806246,Jay,Ellis,RN,Registered Nurse,RN,030301,030301-PEDS,1,1.0,2017-01-17,,1
STF004545,1910916660,Tracy,Stevens,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2023-11-03,,1
STF004546,1393231037,Jennifer,Ross,MD,Physician,MD,030301,030301-LD,1,1.0,2025-09-25,2025-11-22,0
STF004547,1268091327,David,Oconnell,LPN,Licensed Practical Nurse,LPN,030301,030301-TELE,1,0.6,2018-01-12,,1
STF004548,1442149733,Joshua,Fuller,MD,Physician,MD,030301,030301-MICU,1,1.0,2022-01-20,,1
STF004549,1077350816,Tara,Young,RN,Registered Nurse,RN,030301,030301-OPC,1,1.0,2021-04-10,,1
STF004550,1483389401,Donna,Thompson,MD,Physician,MD,030301,030301-OPC,1,0.9,2020-04-06,,1
STF004551,1898982529,Cassandra,Johnson,RN,Registered Nurse,RN,030301,030301-SDU,2,1.0,2025-04-29,,1
STF004552,1401494237,Angela,Gallegos,RN,Registered Nurse,RN,030301,030301-SDU,1,0.6,2015-04-27,,1
STF004553,,Jackson,Cunningham,PharmTech,Pharmacy Technician,CPhT,030301,030301-PP,1,1.0,2015-06-30,,1
STF004554,1584892848,Edwin,Pierce,RN,Registered Nurse,RN,030301,030301-OPC,1,0.9,2021-01-26,,1
STF004555,1007720233,Jason,Clay,LPN,Licensed Practical Nurse,LPN,030301,030301-ED,1,1.0,2020-05-27,,1
STF004556,1684912273,Mason,Cantrell,RN,Registered Nurse,RN,030301,030301-TELE,1,0.6,2021-09-02,,1
STF004557,1789781402,Rebecca,Davis,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2024-05-03,2025-08-24,0
STF004558,1452699680,Judith,Gibbs,NP,Nurse Practitioner,NP,030301,030301-LD,1,0.9,2025-08-08,,1
STF004559,,Nancy,Parker,RT,Respiratory Therapist,RRT,030301,030301-OPC,1,0.6,2019-07-22,2025-08-01,0
STF004560,1536719601,Amber,Haynes,RN,Registered Nurse,RN,030301,030301-PP,1,0.6,2021-01-08,,1
STF004561,,Taylor,Rose,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.9,2022-09-22,,1
STF004562,,Peter,Blanchard,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,1.0,2023-04-04,,1
STF004563,1908488263,Robert,Ryan,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.6,2021-08-10,,1
STF004564,,Michael,Robinson,CNA,Certified Nursing Assistant,CNA,030301,030301-PACU,1,0.6,2016-12-14,,1
STF004565,1605327851,Donna,Warren,MD,Physician,MD,030301,030301-PACU,1,0.6,2018-10-15,,1
STF004566,,Laura,Frazier,CNA,Certified Nursing Assistant,CNA,030301,030301-MS,1,1.0,2019-08-29,,1
STF004567,,Beth,Turner,UC,Unit Clerk,,030301,030301-SDU,1,1.0,2015-09-23,,1
STF004568,1069069544,Derek,Le,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2021-09-11,2025-08-16,0
STF004569,,Theresa,Mcneil,RT,Respiratory Therapist,RRT,030301,030301-ED,1,0.8,2023-07-31,,1
STF004570,,Jeremy,Rose,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,1.0,2017-04-23,,1
STF004571,,Andrew,Reese,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2020-05-10,,1
STF004572,,Sharon,Andrews,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,2,1.0,2016-01-23,,1
STF004573,1692658629,Brandon,Payne,RN,Registered Nurse,RN,030301,030301-OPC,1,0.6,2025-03-15,,1
STF004574,,Tara,Vaughn,RT,Respiratory Therapist,RRT,030301,030301-PP,1,1.0,2021-11-23,,1
STF004575,,Suzanne,Palmer,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,0.9,2018-10-22,,1
STF004576,1145918146,Bryan,Parrish,RN,Registered Nurse,RN,030301,030301-PP,1,0.8,2021-02-13,,1
STF004577,1043802932,Tyler,Berry,LPN,Licensed Practical Nurse,LPN,030301,030301-LD,1,1.0,2023-12-30,,1
STF004578,,Julie,Cole,UC,Unit Clerk,,030301,030301-OPC,1,0.6,2016-07-07,,1
STF004579,1798950606,Amy,Lucas,LPN,Licensed Practical Nurse,LPN,030301,030301-LD,1,1.0,2024-09-11,,1
STF004580,,Sarah,Kelley,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,0.6,2023-07-28,,1
STF004581,1175932660,Adrienne,Villa,RN,Registered Nurse,RN,030301,030301-SDU,1,0.6,2022-06-20,2026-02-05,0
STF004582,,Todd,Mendez,RT,Respiratory Therapist,RRT,030301,030301-PACU,1,0.9,2020-08-26,,1
STF004583,1965226856,Michael,Chung,LPN,Licensed Practical Nurse,LPN,030301,030301-OPC,1,1.0,2022-10-11,,1
STF004584,1894295690,Jennifer,Murphy,LPN,Licensed Practical Nurse,LPN,030301,030301-OPC,1,1.0,2020-06-09,,1
STF004585,,Tara,Bradford,RT,Respiratory Therapist,RRT,030301,030301-ASC,1,1.0,2017-08-26,,1
STF004586,,Thomas,Washington,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,1.0,2021-12-21,,1
STF004587,1042225234,Natalie,Johnson,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2025-08-11,,1
STF004588,,Sarah,Odom,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,0.8,2015-11-28,2025-07-29,0
STF004589,,Angela,Garcia,RT,Respiratory Therapist,RRT,030301,030301-LD,1,0.6,2018-01-30,,1
STF004590,1985819123,Erin,Stevens,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2021-01-21,,1
STF004591,,Jasmine,Reed,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,0.9,2024-04-19,,1
STF004592,1080094204,Matthew,Wolf,RN,Registered Nurse,RN,030301,030301-ED,1,0.6,2023-08-26,,1
STF004593,1848893284,Brianna,Carter,LPN,Licensed Practical Nurse,LPN,030301,030301-MS,1,1.0,2023-12-27,,1
STF004594,1006173221,Julie,Hammond,RN,Registered Nurse,RN,030301,030301-MICU,2,1.0,2020-11-10,,1
STF004595,1558611730,Michael,Ramos,RPh,Pharmacist,PharmD,030301,030301-PEDS,1,0.9,2023-03-27,,1
STF004596,1772500441,Michael,Rice,RN,Registered Nurse,RN,030301,030301-ED,1,0.8,2020-03-03,,1
STF004597,1157383569,Juan,Myers,MD,Physician,MD,030301,030301-ASC,1,0.8,2020-09-24,,1
STF004598,1218100871,Krystal,Marsh,RN,Registered Nurse,RN,030301,030301-ED,1,1.0,2026-02-16,,1
STF004599,,Brian,Gomez,CNA,Certified Nursing Assistant,CNA,030301,030301-OPC,1,1.0,2024-06-11,,1
STF004600,,Vanessa,Cooley,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,1,1.0,2025-04-14,,1
STF004601,1278235177,Christopher,Harris,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2016-10-08,,1
STF004602,1272694320,Michael,Young,MD,Physician,MD,030301,030301-ASC,1,1.0,2018-10-09,,1
STF004603,1844922801,William,Mcgee,RPh,Pharmacist,PharmD,030301,030301-MS,1,1.0,2023-05-23,2025-12-04,0
STF004604,1032422847,Amber,Woods,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2015-11-13,,1
STF004605,1065594101,Ethan,Martin,RN,Registered Nurse,RN,030301,030301-LD,1,0.8,2019-07-01,,1
STF004606,1121032152,Anna,Shannon,RN,Registered Nurse,RN,030301,030301-SDU,2,0.8,2019-05-09,,1
STF004607,1590617519,Leslie,Fields,MD,Physician,MD,030301,030301-PEDS,1,1.0,2018-12-10,,1
STF004608,,Thomas,Pacheco,CNA,Certified Nursing Assistant,CNA,030301,030301-TELE,1,1.0,2018-11-05,,1
STF004609,1413427861,Jacob,Stanton,MD,Physician,MD,030301,030301-MS,1,1.0,2019-03-05,,1
STF004610,1904902613,Cindy,Hamilton,LPN,Licensed Practical Nurse,LPN,030301,030301-PEDS,1,1.0,2018-09-12,,1
STF004611,1323734232,Ryan,Macdonald,RN,Registered Nurse,RN,030301,030301-MS,1,0.9,2025-07-16,,1
STF004612,1452903035,Susan,Medina,MD,Physician,MD,030301,030301-LD,1,1.0,2020-04-05,,1
STF004613,,Gregory,Johnson,RT,Respiratory Therapist,RRT,030301,030301-ED,1,1.0,2020-02-17,,1
STF004614,1119578949,Robert,Brown,MD,Physician,MD,030301,030301-SDU,1,1.0,2025-10-03,,1
STF004615,1277963069,Michael,Thompson,RN,Registered Nurse,RN,030301,030301-OPC,1,0.6,2020-06-10,,1
STF004616,,Amanda,Murray,RT,Respiratory Therapist,RRT,030301,030301-PP,1,0.8,2021-03-25,,1
STF004617,1088398815,Melissa,Rivas,RPh,Pharmacist,PharmD,030301,030301-PP,1,0.9,2019-07-20,,1
STF004618,1364969796,Sydney,Turner,RN,Registered Nurse,RN,030301,030301-MICU,1,0.8,2016-01-30,,1
STF004619,1938285365,Justin,Montgomery,RN,Registered Nurse,RN,030301,030301-PP,1,0.9,2023-06-23,,1
STF004620,1880309020,Tricia,Price,RN,Registered Nurse,RN,030301,030301-MS,1,0.9,2019-10-07,,1
STF004621,1648393339,Joshua,Reynolds,RN,Registered Nurse,RN,030301,030301-MICU,1,1.0,2022-08-25,,1
STF004622,,Michael,May,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,0.6,2022-10-02,,1
STF004623,1531849686,Lindsay,Garcia,RN,Registered Nurse,RN,030301,030301-OPC,1,0.6,2022-11-23,2026-03-08,0
STF004624,1325962216,Shannon,Downs,RN,Registered Nurse,RN,030301,030301-OPC,2,1.0,2025-05-31,2026-01-08,0
STF004625,1599296230,Joseph,Anderson,RN,Registered Nurse,RN,030301,030301-OPC,2,1.0,2017-06-21,,1
STF004626,1838955410,Erin,Gonzales,LPN,Licensed Practical Nurse,LPN,030301,030301-SDU,1,1.0,2018-08-01,2026-06-17,0
STF004627,1574982493,Scott,Lawrence,RN,Registered Nurse,RN,030301,030301-MS,1,0.8,2024-06-23,,1
STF004628,1970804232,Ryan,Collier,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2015-05-04,,1
STF004629,1830812800,Kim,Spencer,LPN,Licensed Practical Nurse,LPN,030301,030301-MICU,2,0.8,2021-10-19,,1
STF004630,1363261278,Cristina,Ruiz,RN,Registered Nurse,RN,030301,030301-MS,1,0.9,2026-01-27,,1
STF004631,,Kyle,Fisher,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,2,1.0,2025-08-08,,1
STF004632,,Jason,Turner,CNA,Certified Nursing Assistant,CNA,030301,030301-MICU,2,1.0,2017-06-30,,1
STF004633,1597086961,Joshua,Waters,RN,Registered Nurse,RN,030301,030301-TELE,1,1.0,2023-03-17,,1
STF004634,1683895548,Tammy,Henderson,RN,Registered Nurse,RN,030301,030301-OPC,1,0.6,2023-09-23,,1
STF004635,,Kenneth,Payne,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,1.0,2019-01-19,,1
STF004636,1648975680,George,Maxwell,RN,Registered Nurse,RN,030301,030301-PEDS,1,1.0,2022-01-03,,1
STF004637,,Sierra,Casey,UC,Unit Clerk,,030301,030301-PP,1,0.9,2016-12-06,,1
STF004638,1751725396,Samuel,White,MD,Physician,MD,030301,030301-PACU,2,1.0,2022-07-25,,1
STF004639,1507087751,Crystal,Swanson,LPN,Licensed Practical Nurse,LPN,030301,030301-OPC,1,1.0,2021-10-16,,1
STF004640,1099162672,Carolyn,Vazquez,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2025-06-01,,1
STF004641,1483077820,Brett,Green,RN,Registered Nurse,RN,030301,030301-MS,1,1.0,2022-02-18,,1
STF004642,1387026871,Brian,Bailey,PA,Physician Assistant,PA-C,030301,030301-SDU,1,1.0,2023-04-15,,1
STF004643,1272809274,Bruce,Moore,MD,Physician,MD,030301,030301-PP,1,0.6,2015-10-31,,1
STF004644,,Adam,Goodman,CNA,Certified Nursing Assistant,CNA,030301,030301-ASC,1,0.9,2019-12-04,,1
STF004645,1951957803,Richard,Padilla,RN,Registered Nurse,RN,030301,030301-PACU,1,0.8,2021-08-21,,1
STF004646,1933684081,Jack,Gallagher,NP,Nurse Practitioner,NP,030301,030301-SDU,1,0.9,2023-07-21,,1
STF004647,,Lisa,Washington,CNA,Certified Nursing Assistant,CNA,030301,030301-SDU,1,0.8,2018-11-03,,1
STF004648,1926680064,Michael,Owens,MD,Physician,MD,030301,030301-MS,1,0.8,2017-10-12,2026-01-21,0
STF004649,1792423857,Eric,Blackburn,RN,Registered Nurse,RN,030301,030301-PACU,1,1.0,2021-12-06,,1
STF004650,1682886679,John,Barr,RN,Registered Nurse,RN,030301,030301-SDU,1,1.0,2023-06-15,2025-11-19,0
STF004651,,Anthony,Hanson,CNA,Certified Nursing Assistant,CNA,030301,030301-LD,1,0.8,2020-11-06,,1
STF004652,,Kenneth,Gonzales,CNA,Certified Nursing Assistant,CNA,030301,030301-PP,1,0.6,2016-03-17,,1
STF004653,,Yolanda,Morgan,CNA,Certified Nursing Assistant,CNA,030301,030301-ED,2,0.8,2021-03-23,,1
STF004654,1506678757,Andrew,Carter,RN,Registered Nurse,RN,030301,030301-PEDS,1,1.0,2017-05-09,,1
STF004655,1460888137,Connie,Walker,RN,Registered Nurse,RN,030301,030301-PEDS,1,0.9,2020-11-23,,1
